"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"abcc6a",136.894768979939,-0.719486202784026,0.506162760123973,-1.42145226687124,0.155185320923461,0.408870518458525
"abcc8",29.134080009358,0.687735112354506,0.589797381055544,1.16605318104954,0.243592944426917,0.52784965215209
"abcc9",55.1849114878814,0.570542436578068,0.352133734753158,1.62024361845936,0.105179955029336,0.324046843530802
"abcd3a",383.262968535066,0.00998380800385425,0.210711985785976,0.0473813009099301,0.962209331992624,0.987047805145872
"abcd4",26.5110532022202,0.411615768968193,0.456230697128688,0.90220971880831,0.366945473042329,0.652263638206517
"abce1",340.695185514136,0.53530745855705,0.281742854640271,1.89998592596263,0.0574349666155568,0.21962942584168
"abcf1",292.939847150774,0.821917199933792,0.238236279850162,3.45000853963441,0.000560568820808217,0.008173773549593
"abcf3",119.132585308204,1.19446886552066,0.368527048393809,3.24119727636449,0.00119028780695863,0.014981250261325
"abcg1",14.8048512201988,-0.0317150816363704,0.555926625578608,-0.0570490424044025,0.954506128535459,0.983804978639879
"abcg2a",256.294761230829,0.964397720191685,0.656607424499328,1.46875847608189,0.141898310442839,0.38934739831426
"abcg2b",65.8133149657776,-1.25899064318674,0.298896277111711,-4.21213223313652,2.52971373654857e-05,0.000899708689786319
"abcg2d",100.791782075072,-0.654935008697063,0.505882411932325,-1.29463881971188,0.195444854235472,0.467649200034843
"abcg4a",4.08323441425065,-0.663827180715134,0.90985847881366,-0.729593883194538,0.465638462250848,NA
"abcg5",329.556363836681,-0.451897247003562,0.272373480888191,-1.65910882928087,0.0970938644354666,0.308111747831628
"abcg8",135.701874102342,0.258278085718517,0.264079582119573,0.978031257265361,0.32805886490102,0.615631936123284
"abch1",1.86182440037903,-1.2255881353746,1.90890392161281,-0.642037622479772,0.520848755334675,NA
"abhd10b",119.849537983154,0.312732879044285,0.303411711089424,1.03072118713346,0.302671586221251,0.591054237958609
"abhd11",8.10819396713604,0.356945420589202,0.628892309062242,0.567577970736282,0.570321568974592,0.800869073885715
"abhd13",41.7617112905927,0.291516584669361,0.33307899789439,0.875217550527736,0.381455545554696,0.665229808884671
"abhd14a",15.8789836426302,0.639162265465533,0.611627231800658,1.04501930625916,0.296014046672647,0.585247705832805
"abhd14b",50.8200428745289,-0.550794555186929,0.370519256313252,-1.48654771864614,0.137134304790741,0.382037333256228
"abhd15a",37.0078424579167,-0.593043928792113,0.569334158425922,-1.04164473537253,0.297576419967544,0.586882452402905
"abhd16a",153.798353623768,0.100501848323001,0.197386424256553,0.509162920912807,0.610638030935812,0.824026798605946
"abhd17ab",59.6898438823153,0.957070153722896,0.44648620854559,2.14356039538267,0.0320681269903591,0.151419273894275
