Geneid,SSCN43.bam,SSCN44.bam,SSCP22.bam,SSCP26.bam,SSCP28.bam,SSCP29.bam,SSCP30.bam
plcl1,1240,1296,384,516,559,234,303
plcxd2,15,75,90,42,97,63,82
plcxd3,186,47,87,87,32,52,50
pld1a,452,187,481,215,317,330,275
pld2,801,989,1501,512,1269,603,1426
pld3,166,102,262,106,227,231,223
pld5,6,2,10,47,4,2,2
pld6,1283,652,5937,1362,1173,4430,2050
pld7,2150,469,841,1957,848,1091,978
pleca,4346,998,5196,1196,2804,891,3097
plek2,37,32,57,152,13,135,578
plek,857,300,468,71,782,82,425
plekha2,571,201,562,241,480,396,626
plekha3,406,739,846,612,460,755,549
plekha4,187,247,1136,402,389,728,622
plekha6,797,154,2586,227,1068,530,617
plekha7b,278,103,483,79,327,118,678
plekha8,736,503,729,994,797,678,593
plekhb1,3,0,8,2,2,21,0
plekhb2,946,1096,1450,881,955,1465,2082
plekhd1,24,14,198,20,703,49,53
plekhf2,445,861,1738,745,874,1853,1355
plekhg2,165,54,315,175,118,148,216
plekhg4,35,22,270,46,72,61,47
plekhg5b,1828,1058,665,273,644,510,691
plekhg6,104,56,317,111,106,248,167
plekhg7,205,311,575,398,568,311,314
plekhh1,76,52,325,92,123,210,397
plekhh2,75,43,106,45,177,63,188
plekhh3,248,196,585,331,232,402,718
plekhj1,408,588,1172,364,636,609,840
plekhm1,482,386,839,475,480,484,561
plekhm2,1146,1261,2294,844,1136,1064,1472
plekhm3,259,109,678,217,235,410,435
plekhn1,244,144,443,123,157,111,188
plekho1b,0,0,0,0,0,0,0
plekho2,526,184,265,68,363,414,363
plex9.2,17,6,29,26,17,64,59
plg,36,50,70,83,78,73,2
plgrkt,652,287,590,251,538,636,750
plin3,2011,2121,1883,2550,2043,1244,1654
plin6,4,10,30,10,4,14,12
plk1,460,414,868,617,485,887,1457
plk2b,640,591,1371,204,631,169,381
plk3,523,101,931,397,633,352,1296
plk4,269,239,334,542,171,539,263
pllp,56,16,399,59,196,15,8
pln1,2924,1903,754,154,847,333,1358
plod1a,4147,6642,3377,4922,6247,3271,4174
plod2,239,74,153,22,67,50,89
plod3,5515,4559,2667,4432,3925,1969,2388
plp1b,76,28,123,26,234,22,168
plp2b,3803,3242,1935,2911,6444,1166,5766
plpbp,439,552,534,321,545,274,620
plpp1a,1937,1290,920,371,677,356,735
plpp2b,633,365,471,409,826,208,736
plpp3,1245,786,421,105,4234,420,1480
plpp4,10,14,67,1050,13,24,35
plpp5,1171,1006,1074,1623,993,893,915
plpp6,45,84,204,105,158,144,152
plppr1,17,17,8,26,16,28,18
plppr2a,22,22,102,38,60,40,71
plppr2b,236,140,564,164,171,946,265
plppr3a,14,0,36,4,12,6,28
plppr3b,1306,812,882,777,499,588,619
plppr5b,6,4,12,2,9,4,2
plrg1,1045,667,2561,1478,975,1476,1734
pls1,168,260,317,369,209,593,270
pls3,4561,2728,2326,4320,4189,2531,3376
pltp,501,494,2218,673,724,1268,1450
plvapa,315,270,573,308,507,933,734
plvapb,259,150,117,68,439,132,372
plxdc1,10,22,10,5,166,16,38
plxdc2b,168,135,588,146,350,273,345
plxna1b,842,473,418,191,614,264,424
plxna2,524,219,291,343,273,190,201
plxna3,551,328,897,358,611,712,989
plxna4,172,167,240,484,118,100,97
plxnb1a,1046,244,1463,237,1504,492,1848
plxnb1b,1551,961,4446,1592,2716,1453,2317
plxnb2a.1,783,299,2264,351,1234,680,1207
plxnb2b,1330,321,1329,220,519,540,727
plxnc1,1626,478,3096,951,1177,1808,1153
plxnd1,844,607,1811,177,1331,158,750
pmch,0,8,8,2,0,5,2
pmchl,0,0,0,0,0,0,0
pmela,13,16,24,2,14,2,33
pmelb,70,57,117,80,54,146,117
pmf1,605,1187,849,761,841,1062,1129
pmm2,2211,3803,1801,2878,2151,1874,2163
pmp22b,2242,2814,4264,1830,2880,1017,3904
pmpca,724,513,1263,878,898,780,1252
pmpcb,1204,1247,1600,1309,1402,1076,1168
pms1,315,296,733,464,368,368,501
pms2,492,937,869,724,462,627,617
pmt,547,406,545,390,252,422,95
pmvk,1171,1612,1504,1334,1169,1041,1043
pnhd,1,3,6,0,0,0,8
pnisr,2190,1584,2678,2740,2472,2730,3407
pnkd,689,755,2177,733,974,1326,1066
pnkp,346,203,402,432,292,449,488
pnn,4564,4006,7039,5884,5718,5128,6468
pno1,1039,847,2298,1218,1090,1731,1967
pnocb,55,63,168,121,76,204,461
pnp4a,112,34,729,29,963,99,42
pnp5a,841,211,936,341,232,352,613
pnp6,136,8,1232,109,1408,28,14
pnpla2,551,452,603,710,508,668,818
pnpla4,318,582,697,359,478,448,541
pnpla6,865,530,1191,659,818,1026,1170
pnpla8,254,148,229,105,240,155,276
pnpo,279,351,641,242,293,523,418
pnpt1,581,420,1240,734,940,541,965
pnrc2,6322,5844,6456,2528,3827,4228,5463
poc1a,332,66,333,361,234,357,402
poc1b,115,51,115,38,65,89,108
poc1bl,897,1628,3813,1574,1272,1342,1134
poc5,1111,862,547,1252,1051,977,743
podn,331,179,338,36,245,116,296
podxl2,454,1833,1033,128,676,1254,2062
podxl,2939,426,552,837,4420,454,913
pof1b,450,547,1335,556,642,562,907
pofut1,439,400,821,430,574,873,1131
pofut2,925,827,871,1112,952,868,1038
poglut1,749,369,2168,1001,846,1375,734
poglut3,409,170,1000,265,479,618,561
pogza,568,381,1367,773,429,910,984
pogzb,3245,1879,5754,3066,2272,2102,2551
pola1,941,447,602,629,471,750,955
pola2,666,396,1394,630,684,1037,970
polb,609,827,1314,946,1019,1153,872
pold1,967,378,1471,633,642,1011,1100
pold2,470,283,827,501,426,495,792
pold3,1071,2170,2283,1716,1423,1875,1529
poldip2,1680,3455,3415,2353,2404,2489,2803
poldip3,2120,1192,2819,1562,1739,1965,2064
pole2,157,223,368,156,124,235,272
pole3,1072,45,1232,1342,1913,1304,1939
pole4,189,1974,1288,342,337,981,580
pole,678,467,752,380,448,620,590
polg2,283,173,1294,322,348,486,1092
polg,900,221,390,563,530,791,484
polh,425,323,537,417,436,582,628
polk,506,579,403,588,532,357,474
poll,591,663,606,475,527,482,868
poln,984,109,667,563,387,873,933
polq,1176,679,1796,950,948,1297,997
polr1a,2393,1964,4453,2293,2437,3005,3078
polr1b,427,262,799,440,399,460,535
polr1c,1762,2496,1814,2132,1623,1291,2088
polr1d,723,775,1782,977,1072,2034,1387
polr1e,763,1135,1328,812,586,994,1082
polr1f,1099,2516,3979,1436,1324,2633,2101
polr1g,729,1335,1012,1081,651,991,1181
polr1h,428,693,868,1640,596,1265,1173
polr2a,1288,911,2182,893,1166,1149,1424
polr2b,1400,856,3671,1458,1241,1265,1642
polr2c,1054,1233,1411,911,1225,1081,1600
polr2d,475,1332,2021,1041,923,1947,1615
polr2eb,1734,1330,2635,1849,2011,3201,2605
polr2f,1244,1778,2676,1816,1621,3084,2232
polr2g,1510,685,1666,1313,1245,1251,1272
polr2h,533,584,1007,681,742,1151,1104
polr2i,676,808,1327,988,815,1697,1484
polr2j,1189,3151,1492,2442,1650,1967,1703
polr2k,662,2393,1072,1164,1078,1540,1123
polr2l,1125,2841,1700,2185,2049,2013,2081
polr3a,1745,868,1369,1479,1716,2031,1891
polr3b,627,302,708,511,385,397,486
polr3c,393,276,851,466,512,473,617
polr3d,380,270,692,476,307,517,848
polr3e,708,531,1487,826,682,1058,1191
polr3f,774,1232,3485,1031,1111,1535,1391
polr3g,190,105,847,244,200,481,549
polr3h,423,549,541,924,388,313,619
polr3k,416,608,495,492,378,751,735
polrmt,686,416,867,706,672,625,665
pom121,571,375,1262,597,454,804,1186
pomgnt1,635,516,2324,566,893,879,883
pomgnt2,530,561,1255,515,586,887,1206
pomk,507,500,651,424,669,536,753
pomp,2256,4059,4382,3466,3470,3821,3211
pomt1,635,350,1176,530,566,505,571
pomt2,582,125,846,396,384,467,513
pop1,475,317,715,639,474,640,567
pop4,1749,1892,1779,947,1069,1404,1418
pop5,481,558,1178,598,521,1164,832
pop7,285,170,429,344,231,457,510
popdc2,393,81,120,34,71,26,204
porb,5720,2130,2882,1173,1624,1436,3164
postnb,20,0,18,16,39,0,24
pot1,717,549,1368,748,501,1972,1325
pou1f1,0,20,2,7,20,10,4
pou2af2,24,13,36,29,45,67,109
pou2f1b,759,353,946,479,513,918,939
pou2f2a,184,41,401,146,110,349,254
pou2f2b,209,91,349,122,145,349,306
pou2f3,10,2,72,2,9,10,40
pou3f1,1,0,4,12,11,22,53
pou3f2a,7,24,22,8,18,12,6
pou3f2b,49,68,560,41,18,45,233
pou3f3a,44,32,139,46,50,44,34
pou3f3b,16,2,35,16,29,52,22
pou4f1,0,4,8,16,6,13,54
pou4f2,0,0,0,0,0,0,0
pou4f3,6,4,2,2,2,2,4
pou4f4,5,9,22,4,3,63,37
pou5f3,15,8,37,31,40,44,160
pou6f1,396,277,598,211,307,409,557
pou6f2,17,22,67,18,6,36,33
ppa1b,5763,8083,13894,5873,6745,13265,12935
ppa2,657,843,916,722,998,883,1407
ppan,1488,2139,5149,2085,1850,2727,2456
ppap2d,965,573,2186,484,1100,299,902
pparaa,454,416,1101,468,474,618,691
pparab,693,1563,368,801,442,460,438
ppardb,985,1200,1004,783,777,844,1141
pparg,774,1331,1955,559,1773,725,1534
ppargc1a,853,996,674,842,744,443,390
ppargc1b,1786,1263,427,980,593,481,298
ppat,1107,815,2197,1270,1290,970,1646
ppcdc,1235,2182,700,1253,1432,643,962
ppcs,706,665,1232,781,886,809,833
ppdpfa,1508,905,1458,700,1449,1060,1318
ppef1,9,1,0,0,0,5,2
ppef2a,10,0,14,13,7,17,26
ppfia1,3617,1228,2328,1904,3177,1848,3148
ppfia2,180,68,1304,224,144,550,375
ppfia3,296,246,1142,454,479,901,654
ppfia4,88,23,19,61,45,44,80
ppfibp1b,2976,1624,2557,1546,2725,1718,4065
ppfibp2a,363,489,876,761,1133,286,970
ppfibp2b,797,252,456,598,589,403,671
pphln1,389,309,689,531,329,455,452
ppiab,2140,1994,1899,2048,1477,1327,1249
ppib,3946,3314,4674,3484,5489,2324,5435
ppic,1946,3850,690,4299,2258,1425,1061
ppid,1703,2936,1610,2204,1616,1858,2216
ppie,1069,1264,1514,1262,1155,1071,1490
ppifa,211,174,248,332,331,292,306
ppifb,1466,2570,1868,2495,2026,1892,2112
ppig,2329,940,2729,1831,1961,2131,2422
ppih,1076,1534,1177,1618,1870,1445,1458
ppil1,438,644,713,568,610,762,979
ppil2,1078,813,2855,1073,1190,1752,1722
ppil3,407,738,591,473,463,771,987
ppil4,973,998,1391,1229,1369,1140,1821
ppil6,72,22,100,249,74,117,72
ppip5k1a,4562,3703,1746,4779,2469,2342,1707
ppip5k1b,4953,3511,10017,4267,4898,13580,8689
ppl,3191,2516,2930,1099,3014,750,1277
ppm1aa,1551,992,1478,1503,1275,1493,1982
ppm1ba,1224,1255,1557,1835,1181,2264,1783
ppm1bb,1264,1650,1077,1501,1027,1063,1056
ppm1db,374,184,306,232,281,413,480
ppm1g,2340,1030,2471,2028,2080,2317,3041
ppm1h,558,486,1092,384,1331,358,584
ppm1j,244,288,131,420,191,201,182
ppm1kb,1674,1900,1993,1807,1471,1733,1310
ppm1lb,727,1386,2111,854,1527,1251,1549
ppm1na,447,918,63,943,603,222,108
ppm1nb,51,47,41,43,95,10,45
ppme1,1523,1523,4270,2273,1906,3544,2886
ppox,320,390,616,466,601,710,609
ppp1caa,2037,1371,2779,1817,2133,1819,2510
ppp1cab,1696,1509,3532,2384,2676,2128,2756
ppp1cc,4811,3959,3418,4870,3797,3870,4485
ppp1r11,1130,949,1393,1153,1498,1425,1594
ppp1r12a,2797,3002,4392,2262,1550,2800,2326
ppp1r12c,1909,2134,2036,2152,2131,1353,1654
ppp1r13bb,414,557,1436,699,627,785,872
ppp1r13l,292,237,376,135,182,162,189
ppp1r14aa,945,528,416,126,382,83,588
ppp1r14ab,61,64,592,82,98,213,204
ppp1r14bb,1924,2504,1118,1662,1323,1124,1114
ppp1r14c,27,32,28,15,16,42,30
ppp1r14d,112,444,233,142,569,232,193
ppp1r16a,361,257,1456,510,487,511,740
ppp1r16b,185,153,554,132,306,261,186
ppp1r18,3544,1981,503,1484,1130,557,1215
ppp1r1b,533,402,867,292,477,381,273
ppp1r21,2632,2443,2142,1733,1732,1345,1750
ppp1r2,1869,1764,2078,2027,1806,1271,2326
ppp1r26,620,201,1444,526,634,1318,1342
ppp1r27a,3,13,6,9,6,39,21
ppp1r27b,79,94,182,106,96,130,88
ppp1r35,294,229,513,391,274,429,595
ppp1r37,673,413,1097,464,709,715,1187
ppp1r3ab,2588,4082,1763,2766,1323,1027,916
ppp1r3b,85,390,556,260,261,138,269
ppp1r3c2a,20,72,91,39,106,48,293
ppp1r3c2b,14,6,50,15,18,2,13
ppp1r3da,216,362,180,185,225,294,382
ppp1r3db,2,0,0,0,0,0,6
ppp1r3g,0,0,0,8,6,0,10
ppp1r42,371,288,393,2308,412,1315,316
ppp1r7,1776,1845,2494,1544,1404,1581,1707
ppp1r9a,7344,8376,902,7714,2508,2398,762
ppp1r9ala,2268,2046,4942,1936,3358,1524,3424
ppp2cab,576,797,874,416,620,543,814
ppp2r1bb,4166,2868,3696,4568,3093,4719,3111
ppp2r2ca,10,0,8,8,8,3,0
ppp2r3a,191,83,389,169,194,176,417
ppp2r3b,821,883,1040,864,624,988,850
ppp2r3c,1692,1539,3538,1410,1576,1520,1593
ppp2r5a,3225,2556,1657,2008,2210,1523,2250
ppp2r5b,51,12,150,56,36,249,136
ppp3cca,1513,716,1188,734,1231,815,977
ppp3r1a,312,35,185,157,204,179,347
ppp3r1b,1089,427,780,989,695,485,942
ppp4r1l,538,210,674,351,523,579,519
ppp4r2b,2186,930,1447,1882,2018,2049,3176
ppp5c,1621,1659,1079,1790,1478,1164,1428
ppp6c,2076,3342,2254,2045,2569,2064,2732
ppp6r2a,3022,1465,2305,2432,2336,1972,3659
ppp6r2b,682,346,334,523,374,333,329
ppp6r3,862,479,1983,609,891,1106,1290
ppt1,623,482,707,491,539,431,777
ppt2b,497,307,364,508,422,500,536
pptc7a,3105,3924,2618,2979,2189,2119,3031
ppwd1,866,700,1141,910,854,772,1113
pqbp1,1095,1508,1976,1442,1689,1405,1470
prc1b,470,207,669,362,326,545,578
prcc,980,1479,2379,1054,1064,1335,1586
prcp,643,145,563,321,694,247,533
prdm10,578,612,1236,983,574,1072,1035
prdm13,4,4,0,1,2,6,2
prdm14,36,9,71,58,26,39,72
prdm15,326,118,347,227,341,282,292
prdm16,594,835,1568,817,1204,593,1519
prdm1a,156,29,7,16,42,43,23
prdm1b,233,74,283,39,192,11,56
prdm1c,10,2,45,18,14,22,27
prdm2b,1667,1832,1637,1333,1724,1550,1731
prdm4,233,206,355,243,202,272,350
prdm5,237,222,422,203,325,315,394
prdm6,488,319,987,929,460,757,575
prdm8b,0,0,0,8,3,0,4
prdx1,5252,6107,6711,2226,7880,2272,6391
prdx2,2670,2902,2529,3112,3180,2969,3894
prdx3,1572,2769,2686,2374,1889,2146,1961
prdx4,5340,10332,4225,8750,5504,3339,3739
prdx5,3109,6851,1998,5342,3560,3084,2274
prdx6,2917,2948,2985,1401,3258,2050,1809
preb,1390,1253,1226,1513,1342,978,1480
prelid1a,831,1147,923,1087,1052,954,1174
prelid3a,132,153,403,180,145,495,315
prelp,353,558,414,2,212,54,237
prep,874,501,743,784,802,853,1289
prepl,132,197,449,285,160,280,282
prex1,1201,1492,953,2153,1895,553,1113
prex2,668,242,747,236,295,311,395
prf1.5,586,841,298,260,149,123,64
prg4b,207,181,38,506,76,261,50
prickle1a,610,102,232,78,520,62,302
prickle1b,179,240,223,74,109,44,188
prickle2b,306,209,234,85,243,139,415
prickle3,267,172,790,438,547,294,600
prim1,641,817,1039,661,636,842,1214
prim2,734,638,758,826,1654,607,1424
prima1,76,66,135,118,42,266,1883
primpol,537,432,558,398,480,788,872
prkaa1,4733,8517,10006,5831,6946,10316,7520
prkaa2,301,197,228,98,73,167,207
prkab1a,2785,4977,2004,2829,3235,1929,3724
prkab1b,649,797,961,1054,2053,804,1683
prkab2,996,498,1617,729,814,1478,1406
prkacab,296,146,465,305,332,845,683
prkacba,640,334,555,309,656,544,704
prkacbb,3004,2161,5178,2514,3094,3549,4120
prkag1,2593,3075,1703,3463,2667,1679,2073
prkag3a,77,14,135,91,64,27,144
prkag3b,141,44,234,81,104,278,253
prkar1aa,2418,2628,3807,2914,5126,2438,3903
prkar1b,118,75,1540,102,94,244,226
prkar2aa,3617,2430,2207,2212,2900,1894,2811
prkar2ab,0,0,9,2,5,2,2
prkcaa,2102,2433,1842,968,2847,989,2144
prkcab,175,168,446,202,76,223,258
prkcda,1259,270,949,295,563,558,844
prkcea,492,361,855,298,463,399,604
prkcg,50,16,274,20,43,86,154
prkcha,447,88,408,245,244,462,410
prkci,992,280,1582,691,805,1229,1097
prkcq,303,240,346,154,249,207,198
prkcsh,2094,1739,1886,1833,2125,1223,2015
prkcz,508,637,1342,561,1219,336,608
prkd1,82,43,107,487,311,548,211
prkd2,1072,1567,2569,968,1561,989,2140
prkd3,817,206,770,288,404,567,587
prkdc,3953,1291,1812,1006,799,741,736
prkg1l,34,8,19,5,20,20,14
prkg2,2320,4848,705,2385,1493,842,629
prkg3,80,54,428,107,140,96,135
prkra,2321,4482,1305,4349,1908,1597,1116
prkrip1,600,878,674,592,747,803,968
prkx,2000,3046,1713,3850,2307,1286,1459
prl,0,0,0,1,0,2,10
prl2,2,4,0,2,0,0,0
prlh2,0,2,1,0,6,2,6
prlhr2a,9,6,8,0,0,0,18
prlhr2b,0,0,4,0,0,6,0
prlra,55,110,45,50,244,51,198
prlrb,9,8,30,11,5,29,53
prmt1,3814,1799,7059,3590,3626,5054,4529
prmt2,166,92,187,119,187,140,256
prmt3,379,332,950,358,364,598,804
prmt5,1620,1318,3593,1744,1528,2378,2801
prmt6,191,170,271,261,280,298,402
prmt7,429,464,424,783,433,439,427
prmt8b,12,0,38,15,10,42,20
prmt9,243,115,522,327,283,277,336
prnpb,2072,1987,2144,860,1914,980,2437
proca1,2,0,4,100,4,6,5
proca,21,6,20,4,6,3,2
prodh2,7,6,4,72,46,18,10
prodhb,66,34,127,10,94,58,56
prok1,2,0,10,2,2,2,3
prok2,0,0,0,6,5,0,2
prokr1b,13,2,0,5,0,0,10
prom1a,1560,2134,2519,433,1911,856,4940
prom1b,53,49,190,69,42,167,166
prom2,2922,5694,912,7783,2082,3301,660
prop1,0,0,8,0,0,10,0
pros1,759,288,268,139,316,123,439
proser1,349,467,1053,539,377,694,620
proser3,339,335,623,329,259,596,538
prox1a,11,6,16,13,6,10,8
prox2,15,12,48,32,30,48,48
prox3,4,4,50,6,7,10,20
proza,1007,706,1494,674,988,876,1126
prozb,14,37,206,7,40,23,87
prpf18,1386,842,1171,1321,1231,1318,1365
prpf19,3386,3228,3124,3764,3657,2805,3352
prpf3,1050,1369,2315,1957,1839,1246,1983
prpf31,1563,505,2695,1316,1261,1259,1477
prpf38a,483,1374,743,488,743,506,761
prpf38b,1755,1498,5934,1990,2088,2603,3136
prpf39,2087,986,6949,2955,3111,3258,3614
prpf40a,2877,2442,5097,3249,3341,3917,3500
prpf4,889,1085,2063,1279,852,1156,1409
prpf4bb,1526,825,1862,1335,1212,1411,1505
prpf6,1682,1073,1802,1510,1642,1610,1592
prpf8,7636,2291,4325,4347,4834,4232,4994
prph2a,9,10,37,12,12,10,20
prph2b,4,0,4,8,2,29,23
prph2la,7,32,85,8,52,7,8
prph,6,6,4,22,8,44,17
prps1b,1169,842,1298,1411,1139,1461,1528
prr12a,686,310,540,260,579,301,571
prr12b,299,156,377,141,174,373,270
prr13,157,540,1344,226,433,247,1467
prr14,268,132,448,236,213,418,588
prr16,184,318,261,291,151,144,149
prr18,474,794,66,1530,268,322,83
prr19,362,185,444,423,259,872,1411
prr33,333,227,1297,328,270,782,542
prr35,914,901,937,724,838,1169,889
prr36a,266,38,632,169,215,356,514
prr36b,2236,1683,3753,552,2968,865,2658
prr5a,585,918,540,920,748,613,436
prr5l,273,205,189,103,200,231,129
prrc1,1929,1915,1250,1449,1558,743,1702
prrc2a,3282,2100,2808,2514,2601,2405,2758
prrc2b,2920,746,1027,1412,1655,1061,1596
prrc2c,1662,874,2594,1142,1187,1752,1657
prrg1,945,1622,1213,836,1354,1310,2660
prrg2,132,39,630,73,193,136,105
prrg4,87,44,615,109,131,251,246
prrt1,501,486,118,286,2874,232,658
prrt2,28,16,22,31,45,118,109
prrt4a,12,10,3,16,4,16,10
prrt4b,83,24,16,20,41,76,93
prrx1b,11,16,44,2,63,16,35
prss12,19,4,17,5,2,6,3
prss23,963,446,119,59,251,64,371
prss35,131,97,36,8,546,26,116
prss56,83,24,190,41,44,182,60
prss59,724,840,550,455,705,389,718
prtfdc1b,176,145,477,141,220,228,347
prune,1251,1325,1681,1174,1269,217,1081
prune2,243,322,195,553,398,880,267
prx,477,127,153,18,120,102,216
prxl2b,303,471,290,363,364,397,582
prxl2c,370,288,383,143,282,205,374
psap,13679,6203,6783,5272,9851,4601,7485
psat1,944,1030,1511,741,1269,1484,1180
psd2,941,951,1706,664,1607,1104,2249
psda,5,2,53,12,16,27,248
psen1,703,473,1424,979,858,687,956
psen2,729,1173,1045,781,552,392,1033
psenen,983,1857,912,1224,994,958,1491
psip1a,2700,3925,1583,2468,2681,1433,2166
pskh1,1186,958,1874,686,1417,1513,2176
psma1,1982,3479,3542,2724,3156,1897,2522
psma2a,3326,3802,5189,5459,5306,5410,4079
psma3,2609,3757,6139,3651,3657,4119,3433
psma4,2582,5541,5282,3438,4319,3576,3530
psma5,3891,4282,4642,4711,4687,4475,4093
psma8,3344,3989,4047,4618,5269,5057,3637
psmb1,3181,4369,3738,3892,4302,3044,3422
psmb2,1405,2671,1746,2352,2052,2119,1881
psmb3,3057,3508,3043,3875,3794,3403,3016
psmb4,3190,3599,3316,4104,3805,2920,2953
psmb5,3025,3170,3512,3681,3792,2979,2948
psmb6,2748,4093,3920,3722,3780,2326,2251
psmb7,3508,5463,5676,5305,6021,4796,4181
psmc2,2528,2877,2798,3089,2905,2499,2763
psmc3,3344,3597,2397,4015,3843,1948,2831
psmc3ip,239,275,663,370,400,665,586
psmc4,1828,1348,3054,2240,2401,1824,1941
psmc5,3419,3614,4895,3705,4455,3152,3733
psmc6,2844,2899,3298,3181,3238,2828,3042
psmd10,578,1187,811,680,857,1043,969
psmd11b,1800,1325,2854,2078,1680,2838,2163
psmd12,2939,3636,2870,3143,3317,3698,3575
psmd13,2934,3721,2892,3239,3452,3298,3531
psmd14,1962,1736,2463,2216,2605,4234,2406
psmd1,4783,5339,4838,5569,5951,2569,4814
psmd2,5721,3042,5078,4882,4948,4063,4546
psmd3,1702,3050,2552,2933,2644,1428,2073
psmd4a,2913,6311,3276,4443,3094,2216,2286
psmd5,1009,848,906,1093,817,985,865
psmd6,2560,2445,2290,2754,2736,2193,3104
psmd8,1461,1223,1457,1946,2100,1572,1706
psmd9,1776,6480,912,3174,1751,1393,1309
psme1,5806,13263,4963,7114,8271,3686,4370
psme2,6337,11940,5359,5635,6626,2996,3402
psme3,1269,1008,1781,1489,1332,1569,1799
psme3ip1,2661,5575,4577,3577,6640,1834,3205
psme4a,2204,1081,2082,1575,1652,1730,1828
psmf1,1000,1098,2153,1780,1186,2176,1639
psmg1,667,664,792,875,708,834,861
psmg2,735,994,887,981,824,957,947
psmg3,900,857,1659,1163,987,1859,1188
psmg4,674,1000,954,1172,668,1316,1090
pspc1,393,382,532,359,405,438,367
psph,1343,2128,1452,890,1312,999,1662
pstpip1a,207,161,153,9,74,32,53
ptafr,710,257,242,42,183,322,395
ptar1,625,325,668,504,611,532,864
ptbp1a,1233,2699,5598,2311,2163,3234,2796
ptcd1,288,277,717,450,341,277,398
ptcd2,151,96,540,192,242,237,338
ptcd3,920,911,1414,945,854,893,1078
ptch1,705,448,1316,1072,676,1041,1325
ptch2,350,161,363,83,268,123,737
ptchd1,38,59,129,34,36,69,56
ptchd4,16,2,10,12,28,7,23
ptdss1a,725,714,932,1021,784,895,1031
ptdss2,1032,1746,1815,1574,1133,1357,1631
pter,18,22,103,22,75,36,33
ptf1a,4,6,0,12,7,10,6
ptger2a,447,986,738,735,647,451,732
ptger3,138,179,128,27,1108,50,211
ptger4a,43,5,12,0,12,9,7
ptger4b,82,57,14,2,54,40,68
ptger4c,4,2,0,12,2,2,2
ptges3l,42,288,264,153,155,37,381
ptges,494,34,60,26,33,92,60
ptgesl,269,301,802,428,351,436,528
ptgfr,0,4,28,1,0,4,0
ptgfrnb,271,329,615,150,178,286,272
ptgir,1048,908,497,1022,607,646,500
ptgis,46,16,58,7,29,36,23
ptgr2,543,582,1841,810,1225,929,1251
ptgs1,257,157,2032,293,319,1094,496
ptgs2b,420,111,1420,728,498,137,660
pth1a,15,9,39,7,36,36,29
pth1r,30,20,76,28,21,69,22
pth3r,2,0,14,0,4,0,10
pth4,3,8,85,26,20,23,22
pthlha,58,131,354,148,109,173,167
ptk2bb,373,539,2986,745,891,398,565
ptk6b,6,0,17,0,6,5,5
ptk7b,776,406,1621,930,786,577,793
ptn,21,193,49,218,35,58,22
ptp4a1,1152,2786,5012,2646,2226,4876,3141
ptp4a2b,3073,3122,7724,3733,3996,3079,4562
ptpa,863,1078,1663,1111,1664,1421,1723
ptpdc1b,1119,1395,837,2084,769,1073,589
ptpmt1,333,247,767,377,321,567,609
ptpn11a,1640,1746,1437,2082,1190,2007,1207
ptpn11b,504,229,2087,249,2032,392,2362
ptpn13,7050,4311,555,6664,402,3637,562
ptpn18,181,580,5071,868,5791,49,3541
ptpn1,983,176,282,69,155,955,140
ptpn20,51,40,118,37,48,78,93
ptpn21,980,540,1560,567,767,636,1104
ptpn23a,3983,2701,2025,2768,2483,1605,1512
ptpn2a,1612,1058,1674,1236,1692,1360,1791
ptpn3,1036,1558,3902,1800,1718,1203,1270
ptpn4a,1182,1026,1422,1090,2221,1168,1851
ptpn6,2503,4302,618,2906,1662,940,1377
ptpn9a,701,486,1617,407,1115,601,1226
ptpn9b,977,552,1299,677,667,907,1123
ptpra,1704,768,1369,902,1451,1071,1477
ptprb,445,233,1594,414,330,664,903
ptprc,2075,887,1480,536,1424,1317,1519
ptprfa,200,113,543,224,167,278,277
ptprjb.1,2895,1033,1658,1944,1820,894,2340
ptprk,2327,1652,3297,1140,1984,1056,3026
ptprn2,248,178,640,517,312,895,335
ptprna,290,257,333,2358,417,125,546
ptpro,78,38,210,63,49,124,97
ptprq,380,171,616,216,669,886,405
ptprsa,1316,1024,1579,266,807,491,932
ptprt,241,64,286,78,93,93,206
ptprub,525,311,1064,124,675,267,1006
ptprz1b,153,96,314,93,131,190,116
ptrh1,133,360,492,326,192,507,431
ptrh2,627,426,739,655,607,451,711
ptrhd1,60,140,154,167,79,157,218
pts,820,965,1193,561,1519,1220,2262
pttg1,844,880,1334,1001,715,2077,2189
pttg1ipa,1549,1605,3917,2524,2856,1442,3883
ptx3a,44,54,2,8,17,0,20
pudp,614,870,622,562,1218,197,524
pum1,823,1033,3297,1256,1145,2064,2040
pum2,2403,2877,2925,2338,1656,2962,2444
pum3,7769,5758,2938,4375,2983,2635,3237
puraa,2987,2739,679,4635,1577,1963,1062
purab,255,207,390,175,316,219,344
purg,114,12,35,32,87,58,135
pus10,217,124,529,347,234,168,307
pus1,1303,1598,1017,2111,871,1430,1448
pus3,423,571,1436,644,472,769,1130
pus7,255,137,495,322,312,344,426
pus7l,283,224,451,239,228,382,632
pusl1,93,104,279,97,166,167,222
pvalb6,82,22,54,0,14,2,2
pvalb8,24,39,12198,422,192,12,113
pvalb9,1341,3234,3368,1585,11219,2213,3833
pwp1,3113,1769,1648,1369,1599,1165,1747
