Geneid,SSCN43.bam,SSCN44.bam,SSCP22.bam,SSCP26.bam,SSCP28.bam,SSCP29.bam,SSCP30.bam
scyl1,2372,1923,2436,1890,1974,1378,2096
scyl2,1298,1238,2474,1547,1651,1526,1912
scyl3,428,479,1058,509,639,441,638
sdad1,822,1457,1543,1110,947,1224,1064
sdc2,4273,1668,3145,1206,2611,506,3526
sdc3,87,8,152,93,112,92,278
sdc4,267,107,463,191,238,224,344
sdcbp2,4910,2792,2982,2045,4136,2334,5186
sdccag8,733,585,601,799,500,699,614
sde2,459,1072,1461,953,631,1158,1264
sdf2,1551,3299,729,2644,1585,838,1030
sdf4,2953,3165,5080,2828,4468,2038,3800
sdha,3044,2382,2313,2195,2543,1159,1610
sdhaf1,235,547,519,485,290,232,417
sdhaf2,632,658,675,538,715,767,885
sdhaf3,413,896,1357,459,619,877,473
sdhb,1128,1451,1139,1177,1077,1107,1316
sdhc,1518,2321,1351,1854,1233,1613,1806
sdhdb,882,1199,1335,1113,1182,1135,1262
sdk1b,1111,746,2303,705,1065,2026,1809
sdk2b,699,309,1566,458,289,785,720
sdr39u1,127,56,251,121,132,139,224
sdr42e1,217,191,359,375,245,302,323
sdr42e2,0,0,0,0,0,0,0
sdsl,1446,2062,854,2166,1144,1073,663
sebox,9,133,131,24,39,39,81
sec11a,3819,5414,2930,7227,5998,3065,3862
sec13,899,951,1774,1337,1296,979,1432
sec14l7,132,156,287,244,204,163,86
sec22a,722,1037,967,1118,742,960,867
sec22ba,830,1288,2008,1333,1231,1962,1733
sec22bb,537,656,751,525,586,362,444
sec22c,187,189,204,294,150,252,235
sec23a,1697,2022,4168,3116,1948,1631,1734
sec23b,1113,1181,987,1309,1196,733,1261
sec23ip,1418,2107,1726,1513,1718,1280,1630
sec24a,1186,1687,4712,2043,1740,1390,2307
sec24b,1050,747,871,923,826,1046,1197
sec24c,927,519,1983,933,857,937,1302
sec24d,806,652,1209,554,783,394,637
sec31a,700,888,2404,891,1027,1049,1144
sec31b,740,554,817,579,612,617,794
sec61b,2710,2271,2253,3001,2511,1503,2108
sec61g,6208,12992,7367,7671,9429,7097,8481
sec62,2161,1525,4459,1960,2420,2867,3493
sec63,2534,2449,4517,3102,3072,2066,3440
secisbp2l,5716,6408,1622,5462,2947,2965,1775
seh1l,970,698,1031,879,1066,780,1896
sel1l,1708,1583,2768,1894,1980,1481,1798
selenbp1,2013,3785,10811,2605,3880,2763,3086
selenoe,2,15,4,11,7,12,42
selenof,2373,2566,5449,2707,3266,3689,2939
selenoh,901,741,2042,1079,1071,2806,1724
selenoi,607,510,828,548,632,516,631
selenoj,597,1737,646,701,538,522,670
selenok,811,304,730,1021,1005,855,1158
selenol,2151,3747,2280,1750,5669,1023,3083
selenom,732,1789,566,1816,1112,455,456
selenon,350,91,364,242,544,394,558
selenoo1,1167,770,476,1021,593,496,1038
selenop2,20,11635,15449,19,25,48,14463
selenop,8329,14,40,3870,8823,4400,90
selenos,413,796,1277,793,492,769,706
selenot1a,4112,4868,7616,4996,5679,10099,6357
selenot2,840,1931,3998,1787,1533,2628,2339
selplg,147,84,152,20,121,70,105
sem1,1778,3258,4162,3094,3117,5674,3291
sema3aa,103,132,219,261,208,321,261
sema3ab,234,232,36,33,433,34,293
sema3b,149,30,177,37,226,18,57
sema3bl,1819,1281,2076,431,3318,601,2273
sema3c,971,777,2053,342,533,575,842
sema3d,3819,2994,3161,2520,2976,1249,3355
sema3e,345,165,101,45,232,42,60
sema3fa,191,844,347,47,275,44,138
sema3fb,336,12,407,85,139,75,86
sema3h,2793,1469,400,251,828,188,1733
sema4ab,318,195,430,160,287,307,406
sema4c,984,665,1095,2351,1211,875,1224
sema4d,653,177,492,430,383,499,635
sema4e,1083,450,2107,396,1434,496,999
sema4f,403,107,3108,409,499,419,348
sema4ga,117,78,487,81,121,154,228
sema5a,1011,385,129,715,375,129,245
sema5ba,1028,977,462,882,690,901,508
sema6a,1242,1252,561,1031,768,497,559
sema6ba,29,7,64,33,6,21,27
sema6bb,316,205,498,388,545,260,492
sema6dl,1787,1204,657,1477,933,624,988
sema6e,1327,995,964,1231,681,702,696
sema7a,3369,4795,4787,6003,6553,4237,7294
senp1,572,212,630,560,474,668,872
senp2,820,501,1517,703,699,1172,1032
senp6a,624,970,3168,1018,888,1156,1036
senp7,1491,1139,1032,1439,1396,837,1098
senp8,791,937,669,1103,840,524,747
sephs1,778,392,1628,714,757,1478,1213
sephs3,3860,5948,4155,5523,7127,2085,2796
sepsecs,237,280,394,230,316,273,338
septin10,2048,1636,2343,2149,2773,1471,2650
septin12,1731,871,459,339,695,354,841
septin2,3885,4372,6436,3024,6054,3582,5542
septin3,82,32,233,46,73,293,267
septin4b,214,173,256,76,170,117,212
septin6,774,318,1040,473,810,757,1009
septin7b,4595,1615,4204,4006,3662,2717,3744
septin8a,986,484,1266,669,976,1082,1535
septin9b,2449,837,2288,1516,1824,2038,3311
serac1,278,259,1014,292,493,570,692
seraf,79,28,115,29,200,88,137
serbp1a,6425,7008,9920,5678,5863,5934,6933
serf2b,4870,6997,6483,5577,6102,6077,7264
sergef,1205,817,2031,1021,1139,3857,1742
serhl,388,473,715,546,605,746,917
serinc1,4939,7070,7836,4786,5708,5154,5213
serinc2l,1726,685,1088,683,1179,987,1275
serinc4,14,4,27,7,21,6,30
serinc5,1979,1571,2296,2525,2824,1146,3131
serp2,129,209,138,246,159,273,361
serpina10b,2,2,18,14,24,8,9
serpinb1,214,44,1467,114,710,8,36
serpinb1l3,2424,3877,5990,1954,8787,1630,3839
serpind1,2,12,8,0,10,0,2
serpine1,232,72,44,4,31,27,50
serpine2,2183,2029,1826,2232,2297,1864,2367
serpine3,161,264,161,178,180,220,274
serpinf1,932,658,1537,179,1158,201,605
serpinf2b,0,6,24,2,10,14,3
serpinh1b,679,376,409,188,1473,501,839
serpini1,995,1217,476,768,704,1200,762
sertad2b,649,727,925,527,842,892,990
sertad3,875,575,2480,1469,1016,1460,1227
sertad4,261,152,138,194,248,195,410
sesn1,2345,5789,4881,1514,4158,2893,6456
sesn2,817,411,1552,888,664,1316,1193
sesn4,430,248,333,215,355,418,596
sestd1,660,277,996,636,452,798,1002
setbp1,960,260,370,271,598,327,633
setd1a,741,463,1435,652,566,1254,1087
setd1ba,2135,1708,4557,2500,1868,2857,2269
setd2,2406,617,2007,1268,1509,1861,1587
setd3,909,1042,2808,909,1120,1080,1481
setd4,390,374,1633,434,554,906,728
setd5,789,891,2786,818,962,1191,1673
setd6,430,369,1366,425,605,619,649
setd7,524,563,1199,439,514,528,874
setd9,74,229,135,116,105,122,184
setdb1a,1774,1621,3529,2209,1804,2785,2622
setdb1b,1016,515,1492,791,724,885,1274
setdb2,642,667,2396,744,427,564,527
setmar,92,104,77,93,74,138,147
sez6l2,50,21,196,67,36,109,77
sf1,3690,3022,8980,3797,3614,6041,4975
sf3a1,3460,2923,3812,2481,2911,3268,3878
sf3a2,1014,1641,1479,1065,1062,1417,1226
sf3a3,2932,3651,4484,3048,3382,3124,4040
sf3b1,7767,3282,16878,7088,8067,10166,12861
sf3b2,2028,1675,2720,2072,1934,1595,2068
sf3b3,2740,1216,5004,2145,2866,2572,2990
sf3b4,414,456,789,593,467,506,721
sf3b5,775,586,1515,1284,959,1314,1421
sf3b6,1470,937,1839,1244,1877,1492,2088
sfi1,685,813,1193,909,758,796,668
sfmbt1,386,347,1021,230,463,492,582
sfmbt2,5774,2330,918,7052,1886,2838,1288
sfpq,4412,3592,9713,5013,4130,5236,5370
sfr1,94,139,196,104,61,197,266
sfrp1a,118,150,100,38,608,168,1466
sfrp2l,225,84,208,71,156,90,226
sfrp5,2721,2448,912,99,4929,375,3468
sfswap,1177,949,2843,1310,1273,1514,1510
sft2d1,870,1031,1357,832,1204,1082,1401
sft2d2a,8,1,33,15,24,12,35
sft2d3,36,46,223,113,57,107,144
sftpba,23,176,125,7,636,26,55
sftpbb,751,782,1435,916,948,821,1051
sfxn2,456,400,804,574,631,676,725
sfxn3,479,368,333,491,331,340,404
sfxn4,237,251,512,280,264,510,591
sfxn5b,169,105,266,69,157,177,163
sgca,93,19,766,163,104,393,290
sgcb,611,389,637,332,532,438,507
sgcd,337,145,609,194,350,334,382
sgce,1459,1064,1078,952,747,696,946
sgcg,398,584,301,55,449,35,344
sgf29,316,527,1104,481,403,495,591
sgip1a,371,337,605,339,334,481,338
sgip1b,213,243,1711,432,307,771,433
sgk1,4716,4156,1515,3467,1763,1141,1237
sgk2a,100,110,638,132,247,291,191
sgk2b,144,71,45,412,89,78,51
sgk3,536,458,1305,465,633,548,625
sgms1a,1715,1195,3276,1263,1385,1483,3035
sgms2a,993,234,23,463,179,74,44
sgo1,220,89,436,237,200,305,537
sgo2,1448,1356,997,1619,1007,1633,2008
sgpl1,1601,1453,1219,1310,1363,1234,928
sgpp2,16,2,22,16,10,25,17
sgsh,334,278,425,195,289,312,416
sgsm1a,320,93,73,89,176,86,135
sgsm1b,45,10,23,25,15,35,53
sgsm3,1137,1393,947,1755,1079,1307,968
sgta,2037,2852,7502,2903,3286,2615,3357
sgtb,185,207,117,168,90,155,61
sh2b1,198,44,101,161,81,115,179
sh2b3,404,385,1033,339,445,567,851
sh2d3a,241,427,2167,376,265,150,522
sh2d3ca,136,38,60,50,120,71,90
sh2d3cb,727,510,702,2202,548,698,421
sh2d5,294,114,606,306,259,613,453
sh2d7,2,4,4,0,2,0,4
sh3bgr,183,141,252,128,154,250,198
sh3bgrl2,74,1049,71,62,1843,1178,1547
sh3bgrl,2869,49,3026,3346,53,146,158
sh3bgrl3,2980,3070,10378,571,3195,9389,5906
sh3bp1,189,88,159,59,134,194,152
sh3bp2,410,797,439,304,414,326,201
sh3bp5a,424,425,710,243,649,163,544
sh3bp5la,501,703,1032,1426,686,774,615
sh3bp5lb,57,28,116,50,53,81,70
sh3d19,1593,2472,655,1525,495,745,465
sh3d21,172,280,997,59,207,212,82
sh3gl1b,1478,1082,1735,991,1433,1147,1561
sh3gl2a,292,233,505,334,310,515,500
sh3kbp1,715,259,806,172,523,316,645
sh3pxd2aa,2625,3272,2013,1927,1802,947,1046
sh3pxd2ab,2420,2013,1028,1517,1291,653,1185
sh3pxd2b,906,745,3937,749,1792,1073,2182
sh3rf1,551,510,1869,468,486,891,558
sh3rf2,530,260,1217,276,421,694,940
sh3tc2,9619,8539,3824,7751,4667,4754,2907
sh3yl1,386,52,733,188,237,366,751
shank1,90,36,66,781,63,76,71
shank2b,1475,1311,1921,1268,1451,589,1420
shank3a,540,24,29,58,35,41,64
shank3b,368,162,2755,438,408,1477,828
shc1,469,127,250,184,311,218,396
shc2,11,23,24,29,20,8,17
shc3,251,726,1140,329,485,1147,622
shcbp1,2049,1378,1789,828,1419,1271,1997
shdb,190,60,235,116,96,148,209
she,103,48,140,35,116,66,121
shha,11,21,35,42,7,38,16
shisa3,169,275,924,367,556,294,595
shisa4,1453,1143,942,1496,1114,1400,910
shisa8b,4,13,64,28,6,27,16
shisa9a,26,10,24,9,2,6,8
shisa9b,4,6,10,9,9,18,26
shisal1b,1662,1270,2118,1823,1234,1516,2808
shkbp1,652,327,2079,767,753,971,965
shld2,89,807,716,208,534,1273,733
shmt1,1431,1105,1082,1149,952,801,1449
shmt2,2658,1562,2937,1177,2981,2562,2301
shoc2,1246,858,1851,669,1478,1238,1793
shox2,10,0,0,2,0,0,2
shox,3,25,13,11,9,16,37
shpk,149,171,341,147,223,132,177
shprh,474,196,667,479,332,401,380
shq1,464,152,428,249,332,358,450
shroom1,1035,1098,2024,765,1250,767,1411
shroom2a,1064,812,1037,664,678,607,914
shroom3,1053,524,710,319,633,318,568
shroom4,772,139,787,361,725,544,741
shrprbck1r,693,593,682,543,630,868,833
shtn1,149,154,1120,94,174,27,71
shtn3,442,759,1893,641,1441,1214,1097
si,477,12,2,10,32,6,54
siah1,568,320,1041,621,519,976,1088
si:busm1-57f23.1,129,163,241,32,111,42,35
si:cabz01068815.1,14,0,37,12,69,8,2
si:cabz01074946.1,145,147,107,25,83,66,110
si:cabz01090165.1,18,64,379,80,58,71,32
si:cabz01101003.1,658,311,2237,681,1013,888,1013
si:ch1073-126c3.2,0,0,10,1,15,8,0
si:ch1073-13h15.3,10,25,26,31,35,13,7
si:ch1073-143l10.2,110,257,311,152,114,190,317
si:ch1073-224n8.1,207,261,522,318,328,540,434
si:ch1073-228j22.2,34,8,75,22,22,30,57
si:ch1073-303k11.2,466,444,603,58,863,274,559
si:ch1073-335m2.2,2212,547,1647,866,1322,1099,1453
si:ch1073-390k14.1,163,103,407,224,179,404,427
si:ch1073-396h14.1,39,2,40,7,12,21,20
si:ch1073-398f15.1,141,94,524,161,79,247,275
si:ch1073-416d2.4,227,169,764,173,208,250,286
si:ch1073-416j23.1,78,120,765,189,126,188,345
si:ch1073-456m8.1,3034,3661,832,5043,1767,1434,874
si:ch1073-459b3.2,326,150,85,47,587,65,423
si:ch1073-513e17.1,394,477,770,398,395,447,449
si:ch1073-83n3.2,2,20,0,12,2,2,2
si:ch211-102c2.8,40,6,45,238,32,275,150
si:ch211-105c13.3,4507,9983,10858,5178,11147,3776,8728
si:ch211-105f12.2,54,57,53,71,20,38,11
si:ch211-106e7.2,3062,1711,1408,1864,1847,1555,2097
si:ch211-106h4.4,189,18,428,165,150,334,325
si:ch211-106k21.5,335,427,880,575,695,501,917
si:ch211-107m4.1,838,759,444,770,642,700,883
si:ch211-107o10.3,1967,4187,467,3089,1020,1606,756
si:ch211-10a23.2,26,21,4,347,58,21,48
si:ch211-110p13.9,145,179,217,235,210,233,355
si:ch211-112f3.4,299,434,957,304,650,213,626
si:ch211-113d22.2,1,2,0,5,6,0,4
si:ch211-113e8.11,471,671,676,468,421,697,754
si:ch211-113g11.6,2,8,8,0,2,2,2
si:ch211-114c12.2,1009,1142,3054,1265,1173,2002,1436
si:ch211-114c17.1,990,430,858,810,843,597,1017
si:ch211-117c9.5,3397,3813,5919,2775,5428,1759,5196
si:ch211-117m20.4,91,211,231,195,141,280,194
si:ch211-117n7.7,222,577,1008,102,387,195,167
si:ch211-11k18.4,301,264,734,357,609,479,786
si:ch211-11n16.2,1004,1018,1211,1198,892,1171,1206
si:ch211-120g10.1,366,303,633,439,366,500,423
si:ch211-120k19.1,21,22,73,16,24,81,74
si:ch211-121a2.4,179,136,203,150,295,130,164
si:ch211-122f10.4,680,539,801,743,909,444,660
si:ch211-125o16.4,34,8,36,28,28,30,22
si:ch211-127m7.2,588,333,297,304,168,292,674
si:ch211-12e13.1,658,318,1048,717,702,1057,556
si:ch211-132b12.7,2027,1628,784,973,1047,963,1344
si:ch211-132p1.2,20,0,7,2,8,8,4
si:ch211-133l11.10,9,10,87,26,10,20,49
si:ch211-136a13.1,111,58,231,135,185,336,159
si:ch211-136m16.8,13097,34435,1521,15590,8101,4316,3778
si:ch211-137a8.4,47,94,229,71,50,90,71
si:ch211-139g16.8,480,438,240,243,241,381,342
si:ch211-13c6.2,1071,913,3329,1300,1410,1703,1578
si:ch211-140b10.6,245,151,430,359,279,479,592
si:ch211-142k18.1,109,61,233,104,92,258,266
si:ch211-145b13.6,93,76,73,4,170,58,164
si:ch211-145o7.3,339,608,329,419,222,257,140
si:ch211-148l7.4,295,263,514,340,342,425,559
si:ch211-14c7.2,150,67,129,123,85,40,118
si:ch211-14k19.8,408,171,248,498,236,210,350
si:ch211-150o23.3,677,523,809,623,633,746,987
si:ch211-151h10.2,27,14,87,43,43,71,54
si:ch211-152p11.4,146,70,293,97,121,101,92
si:ch211-153b23.4,4,2,25,23,11,35,4
si:ch211-153b23.5,12,12,0,0,1,0,12
si:ch211-153b23.7,414,292,280,226,169,143,152
si:ch211-153j24.3,9,4,20,2,4,16,10
si:ch211-156j16.1,957,1172,485,456,928,316,1170
si:ch211-157b11.8,0,8,40,8,20,14,2
si:ch211-157c3.4,2521,135,2634,1219,6068,230,2299
si:ch211-159i8.4,8,12,7,20,315,16,12
si:ch211-15d5.11,504,614,729,649,1367,315,706
si:ch211-161c3.5,556,359,417,769,301,1518,148
si:ch211-161c3.6,81,67,85,26,58,116,88
si:ch211-161h7.4,1524,1051,2791,1446,975,1769,1565
si:ch211-161h7.5,52,42,325,80,76,188,110
si:ch211-163l21.11,328,262,574,337,289,551,353
si:ch211-166a6.5,1690,2185,4924,2109,3653,847,2387
si:ch211-167b20.8,48,62,144,88,70,108,126
si:ch211-168d23.3,0,0,0,0,0,4,0
si:ch211-168f7.5,144,38,200,62,49,116,109
si:ch211-170d8.2,6,2,12,16,5,12,14
si:ch211-175m2.5,996,1188,831,720,913,1080,882
si:ch211-176l24.4,344,374,766,433,412,873,550
si:ch211-180a12.2,162,96,544,339,108,158,117
si:ch211-183d21.1,815,286,540,283,520,249,610
si:ch211-184m13.4,2,0,0,0,0,0,1
si:ch211-186j3.6,113,58,415,82,39,424,66
si:ch211-188c16.1,247,154,570,363,276,1143,1547
si:ch211-191a24.3,302,291,221,110,277,176,310
si:ch211-191a24.4,133,60,556,143,117,224,206
si:ch211-194m7.5,2066,1073,190,103,1064,226,719
si:ch211-195b11.3,9,13,74,31,19,91,19
si:ch211-195b13.1,516,48,519,52,278,27,52
si:ch211-195b15.8,52,73,132,38,42,88,136
si:ch211-195b21.5,1094,1611,2806,1639,1050,1793,1782
si:ch211-195o20.7,824,895,1533,850,816,336,1551
si:ch211-196i2.1,983,173,537,263,552,1132,895
si:ch211-197h24.6,1642,2039,2707,2034,1627,2505,1862
si:ch211-198a12.6,1470,1064,1430,1436,1253,1385,1701
si:ch211-198m17.1,265,128,1149,438,347,571,646
si:ch211-198n5.11,432,241,1253,454,456,978,623
si:ch211-198p11.6,207,218,320,285,245,472,265
si:ch211-199f5.1,8,2,6,0,6,0,4
si:ch211-199g17.2,1038,1180,2725,1201,1573,1781,1611
si:ch211-199g17.9,361,644,657,837,373,1770,690
si:ch211-1a19.3,508,268,326,113,332,154,522
si:ch211-1e14.1,161,71,154,97,157,246,249
si:ch211-1i11.3,143,76,683,234,138,184,230
si:ch211-200p22.4,1367,778,1538,1012,1272,1045,1517
si:ch211-201h21.5,30,181,187,72,88,76,162
si:ch211-203d1.3,1347,741,934,831,1490,652,1300
si:ch211-203k16.3,135,60,560,218,191,517,265
si:ch211-207e14.4,30,28,78,23,20,62,32
si:ch211-207l14.1,12,0,2,2,4,6,9
si:ch211-210c8.6,843,1396,941,1352,985,827,840
si:ch211-212d10.2,188,203,272,192,141,360,323
si:ch211-212k18.5,18,10,42,4,8,18,16
si:ch211-213d14.1,24,13,36,29,45,67,109
si:ch211-214j24.10,809,607,970,879,736,960,1295
si:ch211-214p13.9,109,111,121,197,144,118,105
si:ch211-215i13.3,36,35,160,89,66,154,149
si:ch211-216l23.2,1055,969,2196,1171,1068,1648,1345
si:ch211-217g15.3,21,5,0,20,14,165,535
si:ch211-218d20.15,58,38,80,53,118,91,105
si:ch211-220i18.4,10,6,0,613,5,2,28
si:ch211-220m17.5,0,0,22,0,94,0,0
si:ch211-222l21.1,7475,4096,14208,10205,7903,21219,15643
si:ch211-223a10.1,53,39,100,91,86,37,79
si:ch211-223p8.8,2,8,23,5,11,8,12
si:ch211-225b11.1,1482,1181,5137,997,2331,1863,3760
si:ch211-225b11.4,264,93,368,234,242,387,391
si:ch211-225h24.2,216,421,589,253,389,215,329
si:ch211-225p5.8,2,0,6,0,0,4,0
si:ch211-229d2.5,0,0,4,2,0,0,0
si:ch211-230g15.5,363,248,1148,392,486,439,528
si:ch211-235m3.5,646,955,802,546,852,488,1169
si:ch211-236l14.4,28,10,6,22,8,4,25
si:ch211-237i5.4,0,4,22,4,5,3,5
si:ch211-243a20.4,278,223,274,62,319,132,214
si:ch211-243g18.2,99,153,343,238,130,151,192
si:ch211-243j20.2,487,170,938,523,420,840,685
si:ch211-244c8.4,77,30,4,2,41,60,71
si:ch211-245j22.3,0,0,2,0,0,6,3
si:ch211-246m6.4,9,0,0,9,11,5,6
si:ch211-246m6.5,51,14,20,11,14,3,97
si:ch211-248a14.8,2,0,46,28,6,30,0
si:ch211-250c4.3,1231,987,2498,3198,2051,1770,2952
si:ch211-250n8.1,604,1110,775,812,579,506,459
si:ch211-252f13.5,22,2,16,4,8,66,6
si:ch211-254p10.2,0,0,0,0,0,0,0
si:ch211-255i20.3,2,0,16,0,6,0,0
si:ch211-256a21.4,20,0,2,1,4,14,2
si:ch211-256e16.3,470,198,1280,449,639,759,703
si:ch211-256m1.8,1032,458,591,514,360,583,440
si:ch211-257p13.3,334,288,639,259,510,394,563
si:ch211-261a10.5,0,0,4,0,0,4,0
si:ch211-261d7.3,1199,1334,1696,1157,827,1635,1291
si:ch211-261d7.6,731,538,988,717,530,962,973
si:ch211-262h13.5,196,79,253,45,45,76,149
si:ch211-266g18.10,41,10,107,21,35,87,45
si:ch211-266i6.3,427,437,432,340,293,521,883
si:ch211-269e2.1,761,276,2775,723,851,1205,1747
si:ch211-269k10.4,15,21,36,3,19,16,8
si:ch211-26b3.4,1272,1443,4178,3580,2600,2015,2529
si:ch211-272n13.3,1810,702,3052,1212,1441,1837,2013
si:ch211-276i12.4,176,81,270,28,42,16,32
si:ch211-278j3.3,55,29,152,277,86,273,162
si:ch211-282j22.3,606,310,817,463,617,768,758
si:ch211-283g2.1,134,97,28,174,37,76,17
si:ch211-284e13.4,74,12,95,54,46,104,95
si:ch211-284o19.8,55,8,9,0,9,4,20
si:ch211-285f17.1,1734,497,982,623,1731,998,1666
si:ch211-286b4.4,126,30,230,2206,114,423,221
si:ch211-286b5.4,16,20,141,88,10,41,798
si:ch211-286b5.5,5887,8086,3574,8471,3936,3499,2853
si:ch211-286o17.1,439,520,1048,609,477,279,609
si:ch211-288g17.3,659,529,981,496,645,772,817
si:ch211-39i22.1,1329,1008,188,61,2210,210,916
si:ch211-39i2.2,2360,1632,4210,1982,3221,8044,2953
si:ch211-45c16.2,229,151,449,141,145,363,292
si:ch211-51c14.1,1069,1712,1391,665,1900,633,1602
si:ch211-57i17.5,4,11,143,43,12,94,64
si:ch211-57n23.1,274,193,319,179,154,186,171
si:ch211-57n23.4,2,0,0,2,0,0,0
si:ch211-59o9.10,2318,3393,1214,3464,1161,1572,1787
si:ch211-63o20.7,319,127,294,222,295,409,583
si:ch211-63p21.1,35,74,12,60,44,112,144
si:ch211-63p21.8,133,60,379,65,24,306,63
si:ch211-67e16.11,23,9,10,0,2,0,5
si:ch211-67f13.7,43,78,111,121,66,173,638
si:ch211-69b7.6,69,18,68,7,56,45,23
si:ch211-71n6.4,1004,937,1645,545,1294,1098,1137
si:ch211-76l23.4,207,8,118,45,57,71,21
si:ch211-79k12.1,65,24,85,29,57,25,32
si:ch211-79k12.2,180,142,238,160,139,258,322
si:ch211-79m20.1,302,275,1355,299,689,235,714
si:ch211-80h18.1,68,215,63,511,58,135,71
si:ch73-100l22.3,1156,492,888,992,863,1246,1333
si:ch73-103b11.2,2040,2222,3985,2487,2390,3314,3708
si:ch73-105b23.6,0,0,4,2,8,12,10
si:ch73-109d9.3,292,307,380,253,308,685,529
si:ch73-127m5.1,0,0,6,0,0,8,2
si:ch73-127m5.2,238,318,289,344,272,307,380
si:ch73-138n13.1,4113,1823,4013,3724,6386,1809,6261
si:ch73-141c7.1,167,73,144,136,160,336,348
si:ch73-15b2.5,26,41,53,84,22,133,838
si:ch73-167i17.6,41,17,11,6,30,14,32
si:ch73-173p19.1,1016,988,634,1199,659,918,590
si:ch73-174h16.4,268,200,565,304,245,285,470
si:ch73-181d5.4,1914,1282,2008,1159,1097,1363,1565
si:ch73-196l6.5,128,78,62,66,193,26,176
si:ch73-1a9.3,7200,7539,13659,4119,7362,9389,7077
si:ch73-206p6.1,254,110,326,280,236,317,318
si:ch73-22o12.1,530,835,1231,381,670,399,451
si:ch73-233f7.1,2,0,0,4,0,0,2
si:ch73-234b20.5,243,225,515,391,448,169,153
si:ch73-267c23.10,1594,2663,247,2463,1210,800,422
si:ch73-281n10.2,5266,3956,7363,4146,5484,4157,5241
si:ch73-29c22.1,97,103,800,59,100,182,247
si:ch73-303b9.1,133,183,149,151,87,262,897
si:ch73-311h14.2,19,37,64,48,44,105,75
si:ch73-335l21.1,793,360,421,428,596,547,948
si:ch73-335m24.2,20,12,0,0,35,6,11
si:ch73-345f18.3,25,174,437,56,53,9,30
si:ch73-352p4.8,2,0,16,4,8,6,2
si:ch73-364h19.1,30,43,71,9,29,34,26
si:ch73-382f3.1,210,243,252,157,221,349,292
si:ch73-389b16.1,3,8,40,8,10,4,6
si:ch73-390b10.2,838,402,795,816,784,526,808
si:ch73-40i7.2,136,180,285,47,81,153,275
si:ch73-40i7.5,1884,1514,1090,1116,1905,1034,2292
si:ch73-43g23.1,106,52,116,32,44,94,114
si:ch73-52p7.1,146,250,255,70,78,142,258
si:ch73-60h1.1,551,374,2629,696,667,1558,1037
si:ch73-61d6.3,1589,1229,3688,1288,4609,1325,3311
si:ch73-62b13.1,4,10,22,3,19,48,20
si:ch73-63e15.2,2001,949,2577,1571,1807,1241,2801
si:ch73-71c20.5,345,182,392,283,478,198,285
si:ch73-71d17.2,212,109,648,225,258,393,366
si:ch73-95l15.5,1015,631,2540,1130,1479,559,1268
si:dkey-100n23.5,403,315,248,266,322,274,362
si:dkey-103g5.4,7,10,0,16,10,38,22
si:dkey-103i16.6,153,71,490,162,112,129,200
si:dkey-106l3.7,122,2,113,37,42,18,26
si:dkey-106n21.1,3,16,10,32,7,34,5
si:dkey-109j17.5,99,37,180,52,114,237,243
si:dkey-10o6.2,83,41,149,116,77,207,363
si:dkey-110c1.10,12,0,2,13,13,20,210
si:dkey-110g7.8,18,4,26,8,18,13,17
si:dkey-112a7.4,199,162,347,311,263,422,497
si:dkey-112e17.1,62,98,362,33,214,382,154
si:dkey-112m2.1,101,204,294,179,127,229,142
si:dkey-117m1.4,1173,1156,1003,1209,1226,1163,1323
si:dkey-119f1.1,1959,1766,3041,2354,2648,2209,2439
si:dkey-11f4.7,1049,1640,1151,1111,653,642,283
si:dkey-11o15.5,12109,4531,18034,15160,16003,10168,10476
si:dkey-121b10.7,25,6,6,8,10,24,42
si:dkey-122a22.2,283,209,393,289,343,511,381
si:dkey-127k13.1,2849,4454,3277,4329,5186,2726,2896
si:dkey-12e7.1,343,270,430,324,320,510,567
si:dkey-12h9.6,30,7,27,8,33,53,47
si:dkey-12j5.1,1334,1252,2077,1072,1516,1848,1898
si:dkey-12l12.1,8,22,126,15,55,40,48
si:dkey-13n15.2,205,109,633,257,172,600,378
si:dkey-13p1.4,7,6,28,10,6,0,14
si:dkey-14d8.1,211,157,532,218,245,395,472
si:dkey-151g10.3,358,84,788,189,238,562,383
si:dkey-156n14.3,1336,1142,2210,1248,1292,1324,1637
si:dkey-159a18.1,105,40,260,163,92,193,154
si:dkey-160o24.3,17,15,35,14,47,38,37
si:dkey-162b23.4,110,59,266,151,190,173,340
si:dkey-165a24.9,6,4,6,0,8,0,10
si:dkey-16j16.4,459,460,384,497,358,580,1232
si:dkey-16l2.16,907,991,1340,1262,814,800,1004
si:dkey-172j4.3,257,129,747,336,277,269,284
si:dkey-174i8.1,44,49,548,79,77,149,232
si:dkey-174m14.3,251,125,527,285,271,604,475
si:dkey-174n20.1,154,127,426,266,256,198,274
si:dkey-175g6.2,0,0,5,0,21,2,6
si:dkey-175m17.6,0,0,0,0,0,0,14
si:dkey-175m17.7,52,57,102,19,60,36,29
